id,Response
381110,0.0004906934072494513
381111,0.3240025911863965
381112,0.2946751311322981
381113,0.003814779711223708
381114,0.0005091723917850451
381115,0.0005331159442506552
381116,0.0008767648934610706
381117,0.000468699689256716
381118,0.290219171393481
381119,0.0011504295769859138
381120,0.0010764813974090425
381121,0.2554772105086916
381122,0.00045598003456191234
381123,0.2864937955540177
381124,0.21759636497526993
381125,0.0005131546589229545
381126,0.16659092760990485
381127,0.30448029847138364
381128,0.0004979409888760368
381129,0.00041694915953938475
381130,0.0004349086026839554
381131,0.0004586573234546407
381132,0.16225796809250395
381133,0.27206129138441093
381134,0.24602631478965922
381135,0.0004029658728464947
381136,0.0004807050294815284
381137,0.0010890152302505183
381138,0.001150092512226446
381139,0.000423801620570848
381140,0.18261135275835733
381141,0.0006339620697549491
381142,0.0006703007517986658
381143,0.000500496097821948
381144,0.14874720925447937
381145,0.3867428493749637
381146,0.0005046912317420645
381147,0.17589508459855396
381148,0.0005059932340985107
381149,0.0009589932640434401
381150,0.2830903472568347
381151,0.3553629427440955
381152,0.0004160231577701279
381153,0.27894273127529734
381154,0.3433843240139832
381155,0.3584101176645124
381156,0.0005470017000496043
381157,0.021523666803890083
381158,0.2511377413200171
381159,0.2098791356556125
381160,0.25578199948531827
381161,0.003929044940212536
381162,0.000520029505620898
381163,0.3283005992379878
381164,0.000491334468820611
381165,0.1640371949630902
381166,0.17215622828787783
381167,0.0005052297063067133
381168,0.0004499809044250882
381169,0.05348548448642743
381170,0.0004349264259899348
381171,0.0004979900896323803
381172,0.3040222530478108
381173,0.1706839083066889
381174,0.0004963173515289591
381175,0.00046004357923695336
381176,0.000863594270200571
381177,0.23187497574438282
381178,0.15255777242964705
381179,0.00044955857388042264
381180,0.03671076779728477
381181,0.0003990141364163538
381182,0.31647486636494654
381183,0.0004599482782161533
381184,0.0035395026856151843
381185,0.0004865978391898223
381186,0.3519980854269647
381187,0.35354844017266673
381188,0.21050841297350795
381189,0.05982592954942447
381190,0.0009464044437934249
381191,0.22534112176556986
381192,0.4422474315960302
381193,0.0013078528547327702
381194,0.393667815822554
381195,0.16346901322510793
381196,0.0005195212449922294
381197,0.1790570535561545
381198,0.3268305150988993
381199,0.3203568157618377
381200,0.0005031402613903191
381201,0.001148138433984988
381202,0.32981909193357045
381203,0.37242609774863494
381204,0.13390930676202398
381205,0.0006778370444147771
381206,0.06672484739217147
381207,0.0004749022110243229
381208,0.16913812735133507
381209,0.000483722649882897
381210,0.2206628272986017
381211,0.0006092740918726484
381212,0.26505849297386846
381213,0.30537369263978187
381214,0.22512567356707336
381215,0.18803124237618027
381216,0.13653684252571954
381217,0.0010367648093720567
381218,0.3260895476481775
381219,0.18106403882639083
381220,0.004117847656118169
381221,0.23942203796843461
381222,0.0005206246011672133
381223,0.0010084102667902706
381224,0.24173036440645798
381225,0.3244556141277367
381226,0.3094603846892403
381227,0.28558311342824877
381228,0.15994181265725507
381229,0.23031382961348024
381230,0.0004331376531875916
381231,0.00042271284865075617
381232,0.3524139708501897
381233,0.00039937079329656274
381234,0.35045314555926776
381235,0.0005084129618165115
381236,0.15347265133141152
381237,0.0004602519161883904
381238,0.0005030398744503929
381239,0.00046962622137813556
381240,0.0004694117854617174
381241,0.28127392239555876
381242,0.0004258103707028885
381243,0.0010390549886908562
381244,0.15033891084201653
381245,0.0007582128034618391
381246,0.2970012820623662
381247,0.3241942824361667
381248,0.0004230049897147648
381249,0.15045342532716457
381250,0.0004763292006393404
381251,0.0011765046126262257
381252,0.00046463939597636946
381253,0.00047810796588662553
381254,0.000667192216890949
381255,0.30457130770031965
381256,0.31321469591928786
381257,0.0004352614643633316
381258,0.006462210943145859
381259,0.02039327539307783
381260,0.022543324107653077
381261,0.25021413255728225
381262,0.2919125513685985
381263,0.00035508675308381927
381264,0.2857699282209382
381265,0.17109883348267355
381266,0.00046645518893070556
381267,0.0005330517874416979
381268,0.000795565375577032
381269,0.1537305556308443
381270,0.22556354159867467
381271,0.1894728780442693
381272,0.0004958522910702933
381273,0.0007643926935294003
381274,0.000476261383789378
381275,0.00033935838862331674
381276,0.15189865940885872
381277,0.0005071675400122929
381278,0.37588932422201615
381279,0.3336850669467029
381280,0.00043028314640860117
381281,0.4156566309625562
381282,0.0004369046348349534
381283,0.0005324785308086353
381284,0.2893010074202298
381285,0.00045868369607338983
381286,0.00062299482236471
381287,0.0013198784076580996
381288,0.29263273439946885
381289,0.31942247155318304
381290,0.34936186151091464
381291,0.2774319709784751
381292,0.15924113792646383
381293,0.000549600992360842
381294,0.14190634050531348
381295,0.00044992489160552193
381296,0.36189430138948675
381297,0.0004454713689956708
381298,0.0011970709662403281
381299,0.0010762590233547639
381300,0.05701259195994182
381301,0.19870217161825296
381302,0.00045871199508721266
381303,0.00046900753834847205
381304,0.0008358881976233625
381305,0.17662093576803234
381306,0.28554381610907237
381307,0.0004463185313183125
381308,0.33451865076604587
381309,0.0004374604879479383
381310,0.383441239372571
381311,0.0005366724306412687
381312,0.0005169204662451531
381313,0.2952924954595182
381314,0.03560186101873335
381315,0.00042556888096148424
381316,0.2828522488950981
381317,0.039954315289758145
381318,0.13911434607105744
381319,0.0004906671854578898
381320,0.16872204199322388
381321,0.1567259681109097
381322,0.21445641069282947
381323,0.027265595950626137
381324,0.0006537246459463093
381325,0.3393881925172428
381326,0.0004875252773626653
381327,0.2499287576579295
381328,0.0005453845775249469
381329,0.21048022760691604
381330,0.0009425238264189131
381331,0.25570737189275844
381332,0.00044434665753897046
381333,0.00041782603242503276
381334,0.0004266401395860415
381335,0.0004724917770739661
381336,0.000491248906206377
381337,0.0011699938159740815
381338,0.27429002631188903
381339,0.15769082403482187
381340,0.0011615707722625655
381341,0.0004818817634812531
381342,0.0004940915331864857
381343,0.0005395906316780781
381344,0.317281645981679
381345,0.0004799616886910159
