id,Response
381110,0.0032239043780836786
381111,0.7777784383145291
381112,0.764253953477418
381113,0.04710965596358411
381114,0.0032319276706858735
381115,0.0025866294873381317
381116,0.0018959379244846517
381117,0.0037559174677377883
381118,0.7432449317198614
381119,0.00704230198419229
381120,0.00781606578243299
381121,0.7017265150035032
381122,0.0020045906345842334
381123,0.7631289785010948
381124,0.6885357355264488
381125,0.002974980466386812
381126,0.5989687144557776
381127,0.7599572820382139
381128,0.0031004033330030265
381129,0.0027480380891066617
381130,0.0023320583046691416
381131,0.0019547876889806277
381132,0.38488144413461606
381133,0.7502888315748851
381134,0.6956524933673163
381135,0.0029697920844293526
381136,0.0016368487033171348
381137,0.004438502994265438
381138,0.0046425580884633276
381139,0.002537734974214001
381140,0.5326521653963324
381141,0.00019909950263432782
381142,0.000435665792727628
381143,0.003265429380648281
381144,0.4722824704648268
381145,0.7734684249268514
381146,0.0030626395851107383
381147,0.4311189771066839
381148,0.0029996754694877003
381149,0.0022316654131471353
381150,0.7780042884998777
381151,0.8196119185619821
381152,0.002597971095846252
381153,0.7489110033801428
381154,0.7884323357398643
381155,0.7898205327002465
381156,0.002320320328540307
381157,0.28174183583864093
381158,0.7086583595264612
381159,0.6503421878078972
381160,0.7426654703167883
381161,0.04219392987214633
381162,0.0026628575206530396
381163,0.787407702672409
381164,0.003246233867176751
381165,0.6348725197848284
381166,0.5352076611519172
381167,0.0029996279734053936
381168,0.002157366080544411
381169,0.2604098158900198
381170,0.004548933041198775
381171,0.0030445348189048
381172,0.7828818951933157
381173,0.4899450452551729
381174,0.0031127925943923848
381175,0.0019484283707939742
381176,0.002370891401352655
381177,0.6681140586959663
381178,0.4388057372159655
381179,0.002096659327606296
381180,0.08260814710186178
381181,0.003035851372339248
381182,0.783314640848427
381183,0.001905861713504841
381184,0.032944551236518294
381185,0.001567623631220184
381186,0.791869689579642
381187,0.7766356172699677
381188,0.6060311054056725
381189,0.3415755594328505
381190,0.004591333094730328
381191,0.6947572272354666
381192,0.763987535700466
381193,0.009729034509330905
381194,0.7502997673049667
381195,0.4564628365205115
381196,0.0027522264944789938
381197,0.41104389394158447
381198,0.776964684450413
381199,0.8051424920611936
381200,0.0029535052721383318
381201,0.005418472832446156
381202,0.7798527816852142
381203,0.8418060659049431
381204,0.5336070695292288
381205,0.0005123773234036142
381206,0.3788204080815556
381207,0.0017695415802792516
381208,0.35249947331517595
381209,0.0016770624564637557
381210,0.6709128688995379
381211,0.0002256014894719629
381212,0.7530810841739835
381213,0.7739828558879254
381214,0.6558684450937541
381215,0.559634538118818
381216,0.49159346176358915
381217,0.00424601500665612
381218,0.7719903624015105
381219,0.5091987763560848
381220,0.01493065647023856
381221,0.7151970165278072
381222,0.0027096800352480123
381223,0.0022018719584970137
381224,0.7250663009616315
381225,0.760520159539264
381226,0.7723581367191173
381227,0.7401692472587056
381228,0.33286670586723693
381229,0.705319042161968
381230,0.0023436642678468355
381231,0.002537631626185596
381232,0.7810353325301111
381233,0.00302163915647678
381234,0.7966453892033755
381235,0.0028520680797311324
381236,0.44274058553098306
381237,0.004015035863213406
381238,0.0014105732456429917
381239,0.003715944440089919
381240,0.0017866804477681623
381241,0.7553219599071778
381242,0.002481824559424924
381243,0.0035296639009441493
381244,0.4425622553596122
381245,0.0007812211510966318
381246,0.7693250682462972
381247,0.752412146936232
381248,0.0025224219776702984
381249,0.5331055157875192
381250,0.0035473874749682847
381251,0.005427525844059096
381252,0.0038394557950799327
381253,0.0034820507288394744
381254,0.00107102416138802
381255,0.7491772503248592
381256,0.7697358140721319
381257,0.0023330665062012736
381258,0.06502424478163404
381259,0.28574675660270904
381260,0.1507515519383911
381261,0.7507328725043646
381262,0.7843255324056182
381263,0.004453252077792008
381264,0.769847424085544
381265,0.4831567741110046
381266,0.0018805727269204844
381267,0.00017225624657687757
381268,0.001361357705210746
381269,0.4408121735312405
381270,0.718520859689642
381271,0.5706688337526689
381272,0.0031140430852559875
381273,0.002067256931743609
381274,0.0017256111808330859
381275,0.005202637915872673
381276,0.6031200930901255
381277,0.0028154971670546905
381278,0.7395069147196021
381279,0.7811131049167973
381280,0.0049196840114215535
381281,0.7605710163014326
381282,0.0022661910960922603
381283,0.0023517806234376348
381284,0.7606102378056628
381285,0.0019672501188829957
381286,0.0007486757319857555
381287,0.015063019372409834
381288,0.7637011239369195
381289,0.7569509315022326
381290,0.7930271298933906
381291,0.7517952100713718
381292,0.5015290459596338
381293,0.0023052047923358414
381294,0.6343867137282231
381295,0.002088720362343523
381296,0.7956556642801678
381297,0.002135151187725545
381298,0.006553004352812144
381299,0.004804480173243863
381300,0.2598910900802519
381301,0.6017526445104366
381302,0.001973390812994932
381303,0.0017944706458262378
381304,0.0022462702809330883
381305,0.3632466843712136
381306,0.7624089203326175
381307,0.0021361269784090967
381308,0.7586883565665795
381309,0.0023143955456136046
381310,0.7699291315395571
381311,0.002675177294487274
381312,0.002625154325606016
381313,0.7817165565934591
381314,0.08343160533080882
381315,0.0025182914459264513
381316,0.7557583505357722
381317,0.15066274089560444
381318,0.6600159090331117
381319,0.0031887027786577085
381320,0.4310500399405417
381321,0.49348401556381877
381322,0.6157185684066873
381323,0.018965941896762987
381324,0.0003828616103508238
381325,0.7789298836135242
381326,0.0032866085892425925
381327,0.7048563091901753
381328,0.0024997080977520693
381329,0.6062244059426883
381330,0.002904770426486527
381331,0.72298518840478
381332,0.002209765520627935
381333,0.0026333072418023335
381334,0.0050643760197346885
381335,0.003638521804147792
381336,0.003180928976831072
381337,0.007606041238059602
381338,0.7432409393236085
381339,0.37441197301286977
381340,0.004862106047123754
381341,0.0034410040570033115
381342,0.003137757617360037
381343,0.00020425034903871815
381344,0.7836494057911086
381345,0.0016584067928985876
381346,0.355258215264007
381347,0.7118324830346188
381348,0.021746429962514854
381349,0.002029139719301226
381350,0.0017064917111495768
381351,0.7231398084222648
381352,0.003707687305090447
381353,0.756480271251947
381354,0.0033859047481292833
381355,0.001671256147813445
381356,0.002400765951079058
381357,0.002527180517714097
381358,0.004078111710188831
381359,0.7443578647848507
