id,Response
381110,0.0004468737108319597
381111,0.32999507309371234
381112,0.3144916083975517
381113,0.0054088940697196095
381114,0.0004407728251980698
381115,0.0003509174437096875
381116,0.00034411998301695743
381117,0.0005214909265463093
381118,0.2982223359759381
381119,0.0011926223408202118
381120,0.0013054530037664895
381121,0.25638471756266423
381122,0.0003069534386688772
381123,0.3033715233218911
381124,0.23511490890365822
381125,0.00040652027441927404
381126,0.17764623863304926
381127,0.31202792123085876
381128,0.0004322059632891518
381129,0.0004265061040312388
381130,0.0003669576586344649
381131,0.0003051807739294885
381132,0.08144092502800655
381133,0.30366001541681636
381134,0.24111255219949768
381135,0.0004702196012458904
381136,0.00025230357445077276
381137,0.0007192284771053379
381138,0.0007630792326260952
381139,0.00039832455765087315
381140,0.13244691548833482
381141,3.66296888189781e-05
381142,8.2597647409078e-05
381143,0.00044567909685275844
381144,0.11380354156429304
381145,0.33216757118782547
381146,0.0004217592456033937
381147,0.10188835776701363
381148,0.0004062347040359087
381149,0.0003686992598223528
381150,0.31945097141633194
381151,0.37467899824652673
381152,0.00040438164963282495
381153,0.29482368279146015
381154,0.33901873815463357
381155,0.33512391538128566
381156,0.00031219209460748123
381157,0.046581779523880304
381158,0.2547448336652405
381159,0.1936696869129758
381160,0.28236551956646205
381161,0.004784998176108037
381162,0.00036937619101737903
381163,0.3405638019312145
381164,0.00044990732953564393
381165,0.20061356875675984
381166,0.13828364157265746
381167,0.00041186565257407646
381168,0.0003290235096143299
381169,0.04508108188900448
381170,0.0006300073146288818
381171,0.00041218439283413546
381172,0.3308938058529419
381173,0.11716344973935977
381174,0.00043543758288406393
381175,0.00030088942275121585
381176,0.0004332214129728045
381177,0.21800792290340068
381178,0.10142416182124127
381179,0.00032336282914405647
381180,0.01051781737491389
381181,0.000486603602577727
381182,0.3356310065161899
381183,0.0002953947210882807
381184,0.003970946066495052
381185,0.00024015873270519244
381186,0.35095502162402886
381187,0.32214038279673046
381188,0.1729666762431125
381189,0.06675910804899894
381190,0.0008188482924189125
381191,0.24307892733875205
381192,0.31108559106341394
381193,0.001564361587043383
381194,0.2979468954499508
381195,0.1105559838677233
381196,0.00038798223276565743
381197,0.09220658691164345
381198,0.32300034307140624
381199,0.37194155736459555
381200,0.0004097178740966855
381201,0.0008533050438763923
381202,0.33558163444465977
381203,0.4298492724409454
381204,0.13513503916241895
381205,9.295435764785876e-05
381206,0.08020370843715154
381207,0.0002724367927454537
381208,0.07239290959314175
381209,0.00025307014451115693
381210,0.21826433450646673
381211,4.174666938984608e-05
381212,0.29485152704288486
381213,0.33116288702474755
381214,0.20950094424325547
381215,0.14186351448543127
381216,0.11806982736652367
381217,0.0007237477147589896
381218,0.324914552588268
381219,0.11994174240603295
381220,0.002644298498006104
381221,0.25647385870260003
381222,0.00036647840126758453
381223,0.00035837013903414704
381224,0.27251609995552073
381225,0.3068540453962212
381226,0.3286842155678889
381227,0.29407447953411825
381228,0.06725964160163088
381229,0.24805926500405528
381230,0.0003686106434191509
381231,0.00040117621177260205
381232,0.32686200750753686
381233,0.0004795009692196568
381234,0.3469320956954284
381235,0.00038687650001465465
381236,0.10274614429139921
381237,0.0005609569753891818
381238,0.00021627293627215105
381239,0.0005217355201741684
381240,0.00027435828931470174
381241,0.2974619408548716
381242,0.0003959873143619554
381243,0.0006018524364163762
381244,0.10093357293011072
381245,0.0001375952587083879
381246,0.3204279480687423
381247,0.31169383560244096
381248,0.0003962760050826018
381249,0.1312930972735174
381250,0.0004903841453513128
381251,0.0008547443700048092
381252,0.0005332141532911471
381253,0.0004836661903323086
381254,0.0001967419676086142
381255,0.3056885775219829
381256,0.32480149155059207
381257,0.00036624144595943546
381258,0.009760170049294876
381259,0.04569123086038555
381260,0.023642857480226324
381261,0.2853144659030441
381262,0.32577842955353453
381263,0.0007057000484743277
381264,0.3203540474967276
381265,0.11729452796448422
381266,0.00028643397670577084
381267,3.2124792536820926e-05
381268,0.0002383040787875648
381269,0.1021731007548201
381270,0.2568045899619132
381271,0.15137851201196606
381272,0.0004299125480320733
381273,0.00036949045943239923
381274,0.0002657630968384395
381275,0.0008217543003024518
381276,0.18103404699713666
381277,0.00038829053461405567
381278,0.30193044089070187
381279,0.33001303331709714
381280,0.0006899150954258538
381281,0.29995001409184546
381282,0.0003550686564120938
381283,0.00031726442112821644
381284,0.30682063731898107
381285,0.00030373748756462387
381286,0.00013872665235645012
381287,0.0024280780841421617
381288,0.30603100323081706
381289,0.3071832059601831
381290,0.34303933493352085
381291,0.29333824165654393
381292,0.1258736029793192
381293,0.0003092479718377881
381294,0.18563767982892343
381295,0.0003260312818403127
381296,0.3530364119224344
381297,0.0003342638807852721
381298,0.001068201693180956
381299,0.0007752212950823301
381300,0.04519026911050976
381301,0.16556115000560148
381302,0.0003035569428406279
381303,0.00027776717078315606
381304,0.00041068004224937264
381305,0.07532088762280678
381306,0.30256015519717894
381307,0.00033319506784904815
381308,0.30560759895346556
381309,0.0003595283871479288
381310,0.32435555761584145
381311,0.00036509231699815496
381312,0.0003543086960355608
381313,0.32716370878353995
381314,0.011038886750751818
381315,0.0003938306212681198
381316,0.2947706605041335
381317,0.022296422858054984
381318,0.20444481012450244
381319,0.0004435339275658338
381320,0.09858133961135353
381321,0.12321818901613946
381322,0.17902907897287387
381323,0.002011775033328027
381324,7.552944242757784e-05
381325,0.325952333274017
381326,0.0004559625091289781
381327,0.253335222100721
381328,0.000346416625031132
381329,0.172175546478306
381330,0.0005147227280979957
381331,0.26097272991676124
381332,0.0003401567687273113
381333,0.0004221677697620172
381334,0.000713539877700444
381335,0.0004995207860332597
381336,0.00044273421428861037
381337,0.001254949126437507
381338,0.28975338967046593
381339,0.07839018934877377
381340,0.000762579216531619
381341,0.0004706733695829569
381342,0.00042853323152850084
381343,4.189540628995224e-05
381344,0.33729261812872185
381345,0.00025562421457648763
381346,0.07077625852929746
381347,0.25488365230519333
381348,0.0035195047900363693
381349,0.00031628692127458666
381350,0.0002641020346892383
381351,0.26731313609569834
381352,0.0006512030769223144
381353,0.3024207202850612
381354,0.0005476077185133149
381355,0.0003030055415224412
381356,0.0003341654839286145
381357,0.00039662241626189953
381358,0.0006501568245142244
381359,0.2843850643294289
381360,0.16882168040812687
381361,0.000347009930702806
381362,0.04425037367630203
381363,0.016996075282336032
381364,0.00011127319294261177
381365,0.31647587369528296
381366,0.3206334170320086
381367,0.3236438007977108
381368,0.0007161080604117413
381369,0.34630847874047976
381370,0.0006334811971079051
381371,0.25921258160393396
381372,0.1740985760725854
381373,0.0004495048007634239
381374,0.1897813514051385
381375,0.00035279629199989107
381376,0.2645879236481298
381377,0.013392886957666552
381378,0.2704983791537268
381379,0.14171662224080334
381380,0.000299752079196329
381381,0.3134655618862718
381382,0.33000721996467136
381383,0.0003588980431531485
381384,0.26885583659011053
381385,0.14983984208681891
381386,0.26149571780326253
381387,0.32275932550080494
