id,Response
381110,0.00304339219120375
381111,0.7762627347631972
381112,0.7642659977382945
381113,0.04253444072260232
381114,0.0028938226708139286
381115,0.002231112156084828
381116,0.002183006150568591
381117,0.0031932843791203413
381118,0.7526594000405976
381119,0.007355171342747464
381120,0.0076049049833602
381121,0.7126392716491338
381122,0.002068249401427405
381123,0.7558591451959166
381124,0.6914498743487121
381125,0.002584412621267545
381126,0.6015437430585774
381127,0.76288469186224
381128,0.0030417712813015567
381129,0.002619927203922013
381130,0.002448546425957037
381131,0.001968395930489004
381132,0.37712531634528274
381133,0.7573944851497334
381134,0.6950719521415757
381135,0.0029951269810348413
381136,0.0016246308525589385
381137,0.004403757139638098
381138,0.004962361392008554
381139,0.0024573774988402935
381140,0.5334598296320057
381141,0.00024055232738522873
381142,0.0004954356867549584
381143,0.0028060093551332322
381144,0.47681142126441695
381145,0.783715271879315
381146,0.0026701760467979637
381147,0.4314631961083341
381148,0.002463867532445089
381149,0.0022285873969566123
381150,0.7672351411067686
381151,0.8100831768485394
381152,0.0023487046327154717
381153,0.7478042576158793
381154,0.7826052767681211
381155,0.7796362772109413
381156,0.00196110798360732
381157,0.26821883033594973
381158,0.7099427925697972
381159,0.6434171270427566
381160,0.735814522361771
381161,0.03795363215908783
381162,0.0024504413304167433
381163,0.7838523261268169
381164,0.002822186711485713
381165,0.6387701991128838
381166,0.5242383800888134
381167,0.002571334529169722
381168,0.0020081532353544624
381169,0.2561535510887877
381170,0.003667696374380279
381171,0.0028031331147784716
381172,0.7758549249896354
381173,0.4785852203310765
381174,0.002914660786198507
381175,0.001877808887406921
381176,0.0025259217674662255
381177,0.6682159134069153
381178,0.4427773991067751
381179,0.001971946227695092
381180,0.0804710003408022
381181,0.0030931097945617655
381182,0.7803435205805491
381183,0.0018454141042678473
381184,0.03135810963803272
381185,0.0015124775489246008
381186,0.7934877133743196
381187,0.7705607642930882
381188,0.6060436953013605
381189,0.34293233646335586
381190,0.005144602204083332
381191,0.6993756347477947
381192,0.7701105667219349
381193,0.009663962227393418
381194,0.7550602972962496
381195,0.4614463359411601
381196,0.002695011441759618
381197,0.417619892366256
381198,0.7711899588674145
381199,0.8116367224726614
381200,0.002760079769957555
381201,0.0050430121138724015
381202,0.7810002520174889
381203,0.846870362006409
381204,0.5293741182353311
381205,0.0005651810211996698
381206,0.3788400234869553
381207,0.0017431985939876497
381208,0.3455562359889727
381209,0.0015643893133770795
381210,0.6686501723864835
381211,0.00027700204621711443
381212,0.747587669429377
381213,0.7808755391381009
381214,0.658154511054143
381215,0.5571219175181242
381216,0.4913176265473414
381217,0.00431402934777999
381218,0.7728320685506782
381219,0.5076000941602498
381220,0.016483679489258954
381221,0.7118644377002159
381222,0.002245537460702231
381223,0.002351021279611361
381224,0.7292374623812204
381225,0.7596178496301736
381226,0.7776439274879716
381227,0.7486769908890807
381228,0.33494725480836574
381229,0.7034977455605168
381230,0.0023220565955707016
381231,0.0025652838052103956
381232,0.773181145433411
381233,0.0029363588732081967
381234,0.7880216819795258
381235,0.00267042163508713
381236,0.4441468670445265
381237,0.003877889668690223
