x1,x2,y
16.243453636632417,13.413856943579946,570.4123691649725
6.117564136500754,36.73523114416496,111.68198670691085
5.2817175226345565,12.104749253724,62.39212392533171
10.729686221561705,17.80735569711201,303.53895299120796
8.654076293246785,32.847355372231256,151.10926852806742
23.015386968802826,5.081472991760043,1095.2484643459106
17.4481176421648,22.216693532888243,630.2035461196574
7.612069008951028,28.611018054238038,122.91228453765748
3.1903909605709857,7.986555180108662,9.546053873104512
2.493703754774101,0.9784364008007568,61.039806171544036
14.621079370449742,41.19351960740267,466.8851720637676
20.60140709497654,9.454781761268753,885.7866540832804
3.224172040135075,25.384819427551,54.750746344778605
3.8405435466841564,25.78547822495959,31.290701331575256
11.337694423354375,10.51637935992322,268.36264541395695
10.998912673140309,39.368502337122955,294.4656765551399
1.7242820755043575,1.1608652779815334,25.586387109884956
8.778584179213718,48.47317064109884,173.7636992616194
0.4221374671559283,33.64253124706992,31.773612488646002
5.828152137158222,12.267016138104834,90.00120267341308
11.006191772129213,0.7385086762733507,309.63008194330325
11.44723709839614,23.25484857507479,308.47500330898026
9.015907205927956,38.2126779047633,222.79699792198835
5.0249433890186825,59.01305247764204,69.76299622124974
9.008559492644117,55.73945593340256,166.93907880336857
6.837278591743331,37.08492091358461,164.9959658386813
1.2289022551864817,48.82952259446719,-2.2083750884870685
9.357694342590687,10.140350897234272,201.22921258870164
2.678880796260159,35.97804097005558,10.381476931498309
5.30355466738186,25.900359526320646,70.09815924267023
6.916607517253091,5.427609062344514,123.28213046883909
3.967535268559774,18.117618833797717,49.421881597690756
6.871727001195994,36.90174407000885,130.27685071349404
8.452056414987196,16.516124879286462,206.07384870872534
6.712461308368191,23.78420597758043,109.84236612201444
0.1266459891890136,18.70592189039375,-22.250398328206167
11.173103486352778,15.617290112201124,261.54943096236286
2.3441569781709215,34.33024168869428,6.7075244471450866
16.598021771098704,24.05583095614034,569.2988025886505
7.420441605773355,1.3970189527243662,150.88782855548428
1.9183555236161491,5.597093157220463,5.150971128204063
8.876289640848363,3.0523761758743566,179.98620493295198
7.471582937508376,26.066584710176038,136.02602233989765
16.924546010277467,22.512349195950243,597.7217448469216
0.5080775477602897,15.883959730581276,-13.185808983163753
6.369956465693534,4.131036299921583,115.75679066050176
1.9091548466746602,2.3346338373811775,27.387991612912536
21.002551364788424,18.551407859955734,938.3585431415047
1.2015895248162916,6.974836775362136,44.70310162925448
6.172031097074192,20.476542205934553,70.58949056656954
3.001703199558275,9.3035032055418,22.125809592052
3.5224984649351865,73.04513292321417,32.76669140303766
11.425181980221401,31.164738055782422,241.483412500085
3.493427224128775,65.60938940922773,75.63892548527608
2.0889423337477813,13.240933307057462,24.320827439491765
5.866231911821976,3.004656998504993,67.53226178386713
8.38983413874505,4.093342316880991,208.9716050246878
9.311020813035572,3.5716256332442966,215.0365196041176
2.8558732525425876,0.522282249000138,35.47016662724341
8.85141164270728,33.66056186240665,173.1092431014289
7.5439794099665285,15.512833737606837,140.5796433866018
12.528681552332879,29.91080482950789,323.00816121194384
5.129298204180088,7.463974841633115,85.90781663584731
2.9809283510271567,8.899234571125882,21.22588634413203
4.88518146537497,14.856339719338813,67.06650422650364
0.7557171302105572,5.241094792275028,29.450465396413147
11.316293874514269,29.59005563463726,297.76085794926223
15.198168164221988,6.4060170400632535,514.8124844978728
21.855754065331613,65.720991869092,1028.4452198209572
13.964963354881377,56.89082768673278,419.2698609930973
14.441138054295894,19.40750064764724,479.13644515803907
5.044658629464513,27.04460674946133,98.89831948014476
1.6003706944783047,75.84977120419194,27.099598004883475
8.761689211162249,7.459043331463802,199.51763958877834
3.1563494724160526,1.3100697953516731,13.848502022926578
20.22201215824003,6.789427275408156,863.1698434732767
3.0620401262837182,39.94371337762775,1.120779362957574
8.279746426072462,8.619235904280567,188.59270245490552
2.300947353643834,20.402095196343137,14.407962157265262
7.620111803120247,9.594047966960137,168.98942204308545
2.2232814261035925,38.176762657379825,2.9175712238892118
2.0075806892999744,9.406431613902965,7.333322859428625
1.865613909882843,15.095544403059781,16.466373994970382
4.100516472082563,38.79677647596785,66.35902146507877
1.9829972012676975,3.3134107925194893,17.02855132026427
1.1900864580745882,18.520861911370826,12.625366029763137
6.706622862890306,16.88283289857079,112.40800038486915
3.775637863209194,7.222112767131967,45.38155054334457
1.2182127099143694,8.419952313679172,-13.706677814757956
11.294839079119196,2.193381112418333,292.6498389032195
11.98917879901507,34.81015709981309,321.71677307632075
1.8515641748394385,11.084781491271713,13.27478269389907
3.752849500901142,57.139761250229434,51.2730383742643
6.387304074542223,33.33170095681514,89.14365608477632
4.234943540641129,19.771493883006308,48.88416365866682
0.7734006834855942,48.82315021848772,-0.43073837058132103
3.4385367557107562,18.06957840886887,44.30872040737723
0.4359685683424694,12.608466109411786,19.383455910504363
6.200008439481293,24.32855018410667,78.37172937024859
6.980320340722189,31.333262841217763,132.10891376241875
